company_id,company_name,company_name_aliases,parent_company_id,company_description,company_website_url,company_founded_date,company_founded_date_precision,headquarters_country_code,headquarters_subdivision_code,company_status,company_status_date_assessed,company_source_url,company_source_access_date,catalog_status,catalog_source_count,catalog_source_files
kreivetech,kreivetech,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/kreivetech/uneven-agent,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
krishna_gudavalli,Krishna-Gudavalli,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/Krishna-Gudavalli/Sentinel-AI-Reviewer,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
krishnaagrawal,KrishnaAgrawal,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=KrisnaAgraw.geminibot,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
kristian_shin,Kristian Shin,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=KristianShin.harvi-code,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
kromiii,kromiii,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/unleash-checker-ai,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
ktern_ai,KTern.AI,KTernAI,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=KTernAI.codegenie-agent,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
kushoai,KushoAI,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (high_salience_25).",https://kusho.ai/,,unknown,,,active,2026-08-20,https://kusho.ai/,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
kvyb,kvyb,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/kvyb/opentulpa,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
kyan12,kyan12,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/kyan12/ccp,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
kyvera_ai,Kyvera AI,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=jainrahul11.openagent-vscode,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
l10n_dev,l10n-dev,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/l10n-dev-ai-localization-automation,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
labverge,LabVerge,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.atlassian.com/,,unknown,,,active,2026-08-20,https://marketplace.atlassian.com/apps/1224832/absorber-dlp-ai-powered-dlp-for-atlassian?tab=overview,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
layered_ai_public,layered-ai-public,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/claude-review-action,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
lazygit_commit,LazyGit Commit,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://plugins.jetbrains.com/,,unknown,,,active,2026-08-20,https://plugins.jetbrains.com/plugin/30076-lazygit-commit,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
lbiceman,lbiceman,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/lbiceman/iceCoder,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
lean_ai,lean-ai,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=lean-ai.lean-ai,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
leapfrog_devops,Leapfrog-DevOps,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/terraform-ai-and-cost-analyzer,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
lemonmantis5571,LemonMantis5571,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/LemonMantis5571/Zest,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
leonardosalasd,leonardosalasd,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/pull-request-ai-reviewer-gemini,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
lespup_devs,lespup.devs,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=henry-mbise.debuggpt-ultimate,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
lesterppo,lesterppo,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/lesterppo/hermes-open-code-review,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
leviathan_labs,Leviathan Labs,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.atlassian.com/,,unknown,,,active,2026-08-20,https://marketplace.atlassian.com/apps/1238257/spark?tab=overview,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
liam_johnston,Liam-Johnston,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/terraform-risk-assessor,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
liang_dongxing,Liang DongXing,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://plugins.jetbrains.com/,,unknown,,,active,2026-08-20,https://plugins.jetbrains.com/plugin/32886-ldx-ai-commits,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
liebesu,liebesu,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/liebesu/auto-cursor-agent,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
linearuncle,linearuncle,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/linearuncle/xharness,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
lingam_vamshi_krishna_reddy,lingam vamshi krishna reddy,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=lingamvamshikrishnareddy.pawcode,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
lingway,Lingway,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.atlassian.com/,,unknown,,,active,2026-08-20,https://marketplace.atlassian.com/apps/3563455179/log-viewer?tab=overview,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
lion_1209,Lion-1209,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/Lion-1209/coderio,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
lispace_ai,lispace-ai,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=lispace-ai.siada-plugin,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
littlecareless,littleCareless,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=littleCareless.dish-ai-commit,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
liubsyy,liubsyy,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://plugins.jetbrains.com/,,unknown,,,active,2026-08-20,https://plugins.jetbrains.com/plugin/33564-ai-commit-message,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
liuyanghejerry,liuyanghejerry,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/marketplace/actions/clausura-code-review,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
lixiaoyiao,Lixiaoyiao,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://github.com/,,unknown,,,active,2026-08-20,https://github.com/Lixiaoyiao/deepseek-harness-action,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
liyalabs,LiyaLabs,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://marketplace.visualstudio.com/,,unknown,,,active,2026-08-20,https://marketplace.visualstudio.com/items?itemName=liyalabs.liyaai-coding-agent,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
llh,llh,,,"Provider, publisher, or maintainer represented in the frozen SWD-01 lower-bound catalog (positive_inclusion_audit).",https://plugins.jetbrains.com/,,unknown,,,active,2026-08-20,https://plugins.jetbrains.com/plugin/33210-go-commit-ai,2026-08-20,frozen_lower_bound_not_saturated,1,research_staging/software_product_census/swd_postfreeze_v0_3_3_20260820/final_frozen_lower_bound_v0_3_4/company_general_info_frozen_lower_bound_v0_3_4.csv
